datetime,date,time,Ltot_raw (kW),Ltot_impute (kW),temp,temp_K,peak_type,is_peak,generation_outage,scenario,P_clear,price,hourly_cost,price_old_hourly_cost,hour,day_of_week,is_weekend,T_schedule_base_F,P_average_24h,sigma_actual_24h,P_clear_z_24h,P_clear_lag_1,P_clear_lag_2,P_clear_lag_3,P_clear_lag_24,P_clear_lag_25,P_clear_lag_26,P_clear_lag_48,P_clear_lag_168,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_25,load_lag_26,temp_lag_1,temp_lag_24
2025-01-02 10:00:00,2025-01-02,10:00:00,3.64393599873265,3.64393599873265,88.26800000000009,304.41,mid_peak,1,0,normal,4.5143,4.5143,16.449820279078804,17.298492973183638,10,3,0,76.0,3.58597,0.7524674257253784,1.2337,4.7472,4.8754,3.6378,4.5143,4.5143,4.5143,4.5143,4.5143,3.238010820253011,2.094968367034004,0.5807741365941399,3.64393599873265,3.64393599873265,3.64393599873265,91.21550000000006,88.26800000000009
2025-01-02 11:00:00,2025-01-02,11:00:00,4.167736429308435,4.167736429308435,85.22149999999999,302.7175,mid_peak,1,0,normal,4.3737,4.3737,18.228428820866306,18.81441256282707,11,3,0,76.0,3.670363636363637,0.7667670106006482,0.9173,4.5143,4.7472,4.8754,4.3737,4.3737,4.3737,4.3737,4.3737,3.64393599873265,3.238010820253011,2.094968367034004,4.167736429308435,4.167736429308435,4.167736429308435,88.26800000000009,85.22149999999999
2025-01-02 12:00:00,2025-01-02,12:00:00,4.367494352370181,4.367494352370181,83.68700000000005,301.865,on_peak,1,0,normal,5.5566,5.5566,24.268419118380148,19.10211004896146,12,3,0,76.0,3.728975,0.7587534647217585,2.4087,4.3737,4.5143,4.7472,5.5566,5.5566,5.5566,5.5566,5.5566,4.167736429308435,3.64393599873265,3.238010820253011,4.367494352370181,4.367494352370181,4.367494352370181,85.22149999999999,83.68700000000005
2025-01-02 13:00:00,2025-01-02,13:00:00,4.26744120156992,4.26744120156992,82.83200000000002,301.39,on_peak,1,0,normal,5.4451,5.4451,23.23664408666837,23.712463780643414,13,3,0,76.0,3.8695615384615385,0.8858164167765065,1.7786,5.5566,4.3737,4.5143,5.4451,5.4451,5.4451,5.4451,5.4451,4.367494352370181,4.167736429308435,3.64393599873265,4.26744120156992,4.26744120156992,4.26744120156992,83.68700000000005,82.83200000000002
2025-01-02 14:00:00,2025-01-02,14:00:00,4.410673087051997,4.410673087051997,82.14350000000003,301.0075,on_peak,1,0,normal,5.4068,5.4068,23.847627247072733,24.016556026306827,14,3,0,76.0,3.9821,0.9495367882855792,1.5004,5.4451,5.5566,4.3737,5.4068,5.4068,5.4068,5.4068,5.4068,4.26744120156992,4.367494352370181,4.167736429308435,4.410673087051997,4.410673087051997,4.410673087051997,82.83200000000002,82.14350000000003
2025-01-02 15:00:00,2025-01-02,15:00:00,4.169359310001719,4.169359310001719,81.58550000000002,300.6975,on_peak,1,0,normal,5.3163,5.3163,22.165564899762146,22.54289191731729,15,3,0,76.0,4.07708,0.9861727443578462,1.2566,5.4068,5.4451,5.5566,5.3163,5.3163,5.3163,5.3163,5.3163,4.410673087051997,4.26744120156992,4.367494352370181,4.169359310001719,4.169359310001719,4.169359310001719,82.14350000000003,81.58550000000002
2025-01-02 16:00:00,2025-01-02,16:00:00,4.140744977952892,4.140744977952892,81.0545000000001,300.40250000000003,on_peak,1,0,normal,5.2779,5.2779,21.854437919137567,22.01344252629096,16,3,0,76.0,4.15453125,1.0018383307491951,1.1213,5.3163,5.4068,5.4451,5.2779,5.2779,5.2779,5.2779,5.2779,4.169359310001719,4.410673087051997,4.26744120156992,4.140744977952892,4.140744977952892,4.140744977952892,81.58550000000002,81.0545000000001
2025-01-02 17:00:00,2025-01-02,17:00:00,3.517393459879025,3.517393459879025,80.47850000000001,300.0825,on_peak,1,0,normal,5.134,5.134,18.058298023018917,18.564450941895505,17,3,0,72.0,4.2206117647058825,1.0075628137257455,0.9065,5.2779,5.3163,5.4068,5.134,5.134,5.134,5.134,5.134,4.140744977952892,4.169359310001719,4.410673087051997,3.517393459879025,3.517393459879025,3.517393459879025,81.0545000000001,80.47850000000001
2025-01-02 18:00:00,2025-01-02,18:00:00,4.381193761868107,4.381193761868107,79.90250000000002,299.7625,mid_peak,0,0,normal,3.9777,3.9777,17.42707442658277,22.493048773430864,18,3,0,72.0,4.271355555555555,1.0009070728577816,-0.2934,5.134,5.2779,5.3163,3.9777,3.9777,3.9777,3.9777,3.9777,3.517393459879025,4.140744977952892,4.169359310001719,4.381193761868107,4.381193761868107,4.381193761868107,80.47850000000001,79.90250000000002
2025-01-02 19:00:00,2025-01-02,19:00:00,2.616707954982508,2.616707954982508,79.42550000000004,299.4975,mid_peak,0,0,normal,3.6141,3.6141,9.457044220102285,10.408479232533924,19,3,0,72.0,4.2559,0.9750370203797964,-0.6582,3.9777,5.134,5.2779,3.6141,3.6141,3.6141,3.6141,3.6141,4.381193761868107,3.517393459879025,4.140744977952892,2.616707954982508,2.616707954982508,2.616707954982508,79.90250000000002,79.42550000000004
2025-01-02 20:00:00,2025-01-02,20:00:00,0.6703762383571821,0.6703762383571821,78.71450000000007,299.1025,mid_peak,0,0,normal,3.2155,3.2155,2.155594794437519,2.422806763046692,20,3,0,72.0,4.22381,0.959820743077636,-1.0505,3.6141,3.9777,5.134,3.2155,3.2155,3.2155,3.2155,3.2155,2.616707954982508,4.381193761868107,3.517393459879025,0.6703762383571821,0.6703762383571821,0.6703762383571821,79.42550000000004,78.71450000000007
2025-01-02 21:00:00,2025-01-02,21:00:00,0.6766989440645396,0.6766989440645396,77.77400000000002,298.58,mid_peak,0,0,normal,3.215,3.215,2.1755871051674944,2.175925454639527,21,3,0,72.0,4.175795238095238,0.9610446558179232,-0.9997,3.2155,3.6141,3.9777,3.215,3.215,3.215,3.215,3.215,0.6703762383571821,2.616707954982508,4.381193761868107,0.6766989440645396,0.6766989440645396,0.6766989440645396,78.71450000000007,77.77400000000002
2025-01-02 22:00:00,2025-01-02,22:00:00,0.4786934490891577,0.4786934490891577,76.71650000000005,297.9925,off_peak,0,0,normal,2.2,2.2,1.053125587996147,1.538999438821642,22,3,0,74.0,4.132122727272727,0.9599926527158416,-2.0126,3.215,3.2155,3.6141,2.2,2.2,2.2,2.2,2.2,0.6766989440645396,0.6703762383571821,2.616707954982508,0.4786934490891577,0.4786934490891577,0.4786934490891577,77.77400000000002,76.71650000000005
2025-01-02 23:00:00,2025-01-02,23:00:00,0.4908202905829135,0.4908202905829135,75.89750000000008,297.5375,off_peak,0,0,normal,2.2,2.2,1.0798046392824097,1.0798046392824097,23,3,0,74.0,4.048117391304348,1.0207860913184748,-1.8105,2.2,3.215,3.2155,2.2,2.2,2.2,2.2,2.2,0.4786934490891577,0.6766989440645396,0.6703762383571821,0.4908202905829135,0.4908202905829135,0.4908202905829135,76.71650000000005,75.89750000000008
2025-01-03 00:00:00,2025-01-03,00:00:00,0.5597119811233809,0.5597119811233809,77.342,298.34,off_peak,0,0,normal,2.2368,2.2368,1.2519637593767785,1.2313663584714385,0,4,0,74.0,3.9711125,1.067245890461295,-1.625,2.2,2.2,3.215,2.8,2.2368,2.2368,2.2368,2.2368,0.4908202905829135,0.4786934490891577,0.6766989440645396,0.6176214244897766,0.5597119811233809,0.5597119811233809,75.89750000000008,75.45200000000008
2025-01-03 01:00:00,2025-01-03,01:00:00,0.5705303730627161,0.5705303730627161,81.00050000000005,300.3725,off_peak,0,0,normal,2.3604,2.3604,1.3466798925772352,1.2761623384666836,1,4,0,74.0,3.947645833333333,1.0998109742643594,-1.4432,2.2368,2.2,2.2,2.8,2.8,2.3604,2.3604,2.3604,0.5597119811233809,0.4908202905829135,0.4786934490891577,0.5772919464810828,0.6176214244897766,0.5705303730627161,77.342,79.29500000000006
2025-01-03 02:00:00,2025-01-03,02:00:00,0.609721031848554,0.609721031848554,85.46450000000007,302.8525,off_peak,0,0,normal,2.52,2.52,1.536497000258356,1.4391855235753266,2,4,0,74.0,3.929329166666667,1.1231679283167215,-1.2548,2.3604,2.2368,2.2,2.8,2.8,2.8,2.52,2.52,0.5705303730627161,0.5597119811233809,0.4908202905829135,0.5912739581887562,0.5772919464810828,0.6176214244897766,81.00050000000005,84.50150000000004
2025-01-03 03:00:00,2025-01-03,03:00:00,0.6033042880731988,0.6033042880731988,88.96100000000007,304.795,off_peak,0,0,normal,2.638,2.638,1.5915167119370983,1.520326805944461,3,4,0,74.0,3.9176625,1.1367803534592205,-1.1257,2.52,2.3604,2.2368,3.226,2.8,2.8,2.638,2.638,0.609721031848554,0.5705303730627161,0.5597119811233809,0.608813588722133,0.5912739581887562,0.5772919464810828,85.46450000000007,88.65500000000004
2025-01-03 04:00:00,2025-01-03,04:00:00,0.6895207116155153,0.6895207116155153,91.13900000000004,306.005,off_peak,0,0,normal,2.7303,2.7303,1.8825983989238413,1.8189556372417293,4,4,0,74.0,3.8931625,1.1584647497264198,-1.0038,2.638,2.52,2.3604,3.5674,3.226,2.8,2.7303,2.7303,0.6033042880731988,0.609721031848554,0.5705303730627161,0.6580332588366568,0.608813588722133,0.5912739581887562,88.96100000000007,91.24250000000004
2025-01-03 05:00:00,2025-01-03,05:00:00,0.6654484182223376,0.6654484182223376,92.46200000000006,306.74,off_peak,0,0,normal,2.7719,2.7719,1.844556470470497,1.8168738162724485,5,4,0,74.0,3.858283333333333,1.1810802699469547,-0.9198,2.7303,2.638,2.52,3.5138,3.5674,3.226,2.7719,2.7719,0.6895207116155153,0.6033042880731988,0.609721031848554,0.6760910110720799,0.6580332588366568,0.608813588722133,91.13900000000004,92.71850000000003
2025-01-03 06:00:00,2025-01-03,06:00:00,0.5982357754614963,0.5982357754614963,93.1865,307.1425,mid_peak,0,0,normal,3.784,3.784,2.263724174346302,1.6582497460017216,6,4,0,72.0,3.827370833333333,1.2000451058476265,-0.0361,2.7719,2.7303,2.638,3.8921,3.5138,3.5674,3.784,3.784,0.6654484182223376,0.6895207116155153,0.6033042880731988,0.609032511036482,0.6760910110720799,0.6580332588366568,92.46200000000006,93.35750000000006
2025-01-03 07:00:00,2025-01-03,07:00:00,0.6574478863516774,0.6574478863516774,93.35300000000008,307.235,mid_peak,0,0,normal,3.8005,3.8005,2.49863069207955,2.487782801954747,7,4,0,72.0,3.822866666666666,1.1999944592867255,-0.0186,3.784,2.7719,2.7303,3.6378,3.8921,3.5138,3.8005,3.8005,0.5982357754614963,0.6654484182223376,0.6895207116155153,0.5807741365941399,0.609032511036482,0.6760910110720799,93.1865,93.3035
2025-01-03 08:00:00,2025-01-03,08:00:00,2.6606142186662733,2.6606142186662733,92.77250000000008,306.9125,mid_peak,1,0,normal,4.19,4.19,11.147973576211688,10.111664338041171,8,4,0,72.0,3.8296458333333336,1.1993629065970877,0.3005,3.8005,3.784,2.7719,4.8754,3.6378,3.8921,4.19,4.19,0.6574478863516774,0.5982357754614963,0.6654484182223376,2.094968367034004,0.5807741365941399,0.609032511036482,93.35300000000008,92.741
2025-01-03 09:00:00,2025-01-03,09:00:00,2.555719263225331,2.555719263225331,91.26500000000011,306.07500000000005,mid_peak,1,0,normal,4.1227,4.1227,10.536463806499071,10.708463712914138,9,4,0,76.0,3.8010875,1.1814052289770636,0.2722,4.19,3.8005,3.784,4.7472,4.8754,3.6378,4.1227,4.1227,2.6606142186662733,0.6574478863516774,0.5982357754614963,3.238010820253011,2.094968367034004,0.5807741365941399,92.77250000000008,91.21550000000006
2025-01-03 10:00:00,2025-01-03,10:00:00,4.465685454111141,4.465685454111141,88.08800000000005,304.31,mid_peak,1,0,normal,4.3937,4.3937,19.62088217972812,18.410681421664,10,4,0,76.0,3.775066666666666,1.1664434419158118,0.5304,4.1227,4.19,3.8005,4.5143,4.7472,4.8754,4.3937,4.3937,2.555719263225331,2.6606142186662733,0.6574478863516774,3.64393599873265,3.238010820253011,2.094968367034004,91.26500000000011,88.26800000000009
2025-01-03 11:00:00,2025-01-03,11:00:00,3.34047680840789,3.34047680840789,84.61850000000003,302.3825,mid_peak,1,0,normal,4.0578,4.0578,13.554986793157536,14.677052953101748,11,4,0,76.0,3.770041666666667,1.1633761259207267,0.2473,4.3937,4.1227,4.19,4.3737,4.5143,4.7472,4.0578,4.0578,4.465685454111141,2.555719263225331,2.6606142186662733,4.167736429308435,3.64393599873265,3.238010820253011,88.08800000000005,85.22149999999999
